Year,Rank,Name,Age,Exp,G,Rsh,RshYd,Y/Rsh,RshTD,Rec,RecYd,RecTD,FP/G,FantPt,Team
2011,76,Brian Leonard,27.0,5.0,13,17,85,5.0,0,22,210,0,4.0,51.5,CIN
2011,77,Evan Royster,24.0,1.0,6,56,328,5.9,0,10,76,0,8.4,50.4,WAS
2011,78,Keiland Williams,25.0,2.0,12,58,195,3.4,2,8,62,0,3.8,45.7,DET
2011,79,Leon Washington,29.0,6.0,16,53,248,4.7,1,10,48,0,2.8,45.6,SEA
2011,80,Knowshon Moreno,24.0,3.0,7,37,179,4.8,0,11,101,1,6.4,45.0,DEN
2011,81,Chris Ivory,23.0,2.0,6,79,374,4.7,1,0,0,0,7.2,43.4,NO
2011,82,Mewelde Moore,29.0,8.0,12,22,157,7.1,0,11,104,1,3.6,43.1,PIT
2011,83,Jed Collins,25.0,2.0,10,4,4,1.0,2,11,50,2,4.0,40.4,NO
2011,84,Joe McKnight,23.0,2.0,10,43,134,3.1,0,13,139,0,4.0,40.3,NYJ
2011,85,LeRon McClain,27.0,5.0,11,15,51,3.4,1,14,82,1,3.6,39.3,KC
2011,86,Deji Karim,25.0,2.0,12,63,130,2.1,0,14,120,0,3.2,39.0,JAX
2011,87,Darrel Young,24.0,2.0,10,6,33,5.5,1,14,138,0,3.7,37.1,WAS
2011,88,Chester Taylor,32.0,10.0,11,20,77,3.9,1,14,91,0,3.3,36.8,ARI
2011,89,Ryan Torain,25.0,4.0,8,59,200,3.4,1,6,23,0,4.3,34.3,WAS
2011,90,Jacob Hester,26.0,4.0,16,28,90,3.2,0,12,48,1,2.0,31.8,SD
2011,91,Derrick Ward,31.0,8.0,5,45,154,3.4,2,0,0,0,5.5,27.4,HOU
2011,92,Curtis Brinkley,26.0,2.0,4,30,101,3.4,1,7,41,0,6.8,27.2,SD
2011,93,Vonta Leach,30.0,8.0,15,12,35,2.9,0,15,69,0,1.7,25.4,BAL
2011,94,Brandon Saine,23.0,1.0,5,18,69,3.8,0,10,69,0,4.8,23.8,GB
2011,95,Michael Robinson,28.0,6.0,10,4,7,1.8,0,9,74,1,2.3,23.1,SEA
2011,96,Mossis Madu,24.0,1.0,5,15,55,3.7,0,10,72,0,4.5,22.7,TB
2011,97,Anthony Dixon,24.0,2.0,8,29,87,3.0,2,1,6,0,2.8,22.3,SF
2011,98,Lorenzo Booker,27.0,5.0,10,13,52,4.0,0,8,82,0,2.1,21.4,MIN
2011,99,Alfonso Smith,24.0,2.0,7,30,102,3.4,1,3,21,0,3.0,21.3,ARI
2011,100,Jeremiah Johnson,24.0,3.0,6,14,77,5.5,0,7,62,0,3.5,20.9,DEN
2011,101,Henry Hynoski,23.0,1.0,8,0,0,,0,12,83,0,2.5,20.3,NYG
2011,102,Jamaal Charles,25.0,4.0,2,12,83,6.9,0,5,9,1,10.1,20.2,KC
2011,103,Lex Hilliard,27.0,4.0,10,16,41,2.6,1,5,49,0,2.0,20.0,MIA
2011,104,Ronnie Brown,30.0,7.0,13,42,136,3.2,1,0,0,0,1.5,19.6,PHI
2011,105,Ovie Mughelli,31.0,7.0,6,2,1,0.5,0,4,25,2,3.1,18.6,ATL
2011,106,Steve Slaton,25.0,4.0,6,24,84,3.5,1,3,3,0,2.9,17.7,
2011,107,Jamie Harper,22.0,1.0,8,17,44,2.6,1,4,32,0,2.2,17.6,TEN
2011,108,Phillip Tanner,23.0,1.0,4,22,76,3.5,1,2,19,0,4.4,17.5,DAL
2011,109,Dion Lewis,21.0,1.0,8,23,102,4.4,1,1,-3,0,2.1,16.9,PHI
2011,110,Kevin Faulk,35.0,13.0,5,17,57,3.4,0,7,34,0,3.2,16.1,NE
2011,111,Sammy Morris,34.0,12.0,3,28,98,3.5,0,5,13,0,5.4,16.1,DAL
2011,112,Ahmard Hall,32.0,6.0,8,6,24,4.0,0,9,46,0,2.0,16.0,TEN
2011,113,Anthony Sherman,23.0,1.0,7,1,3,3.0,0,8,72,0,2.2,15.5,ARI
2011,114,Jonathan Dwyer,22.0,2.0,3,16,123,7.7,0,1,6,0,4.6,13.9,PIT
2011,115,John Conner,24.0,2.0,11,13,44,3.4,1,2,9,0,1.2,13.3,NYJ
2011,116,Tyler Clutts,27.0,1.0,8,0,0,,0,8,48,0,1.6,12.8,CHI
2011,117,Greg Jones,30.0,8.0,8,2,7,3.5,1,4,19,0,1.6,12.6,JAX
2011,118,Taiwan Jones,23.0,1.0,6,16,73,4.6,0,2,25,0,2.0,11.8,OAK
2011,119,Shane Vereen,22.0,1.0,2,15,57,3.8,1,0,0,0,5.8,11.7,NE
2011,120,Rock Cartwright,32.0,10.0,7,4,45,11.3,0,4,24,0,1.6,10.9,OAK
2011,121,John Clay,23.0,1.0,2,10,41,4.1,1,0,0,0,5.0,10.1,PIT
2011,122,Jerome Felton,25.0,4.0,7,3,10,3.3,0,4,40,0,1.3,9.0,
2011,123,Owen Marecic,23.0,1.0,6,4,8,2.0,0,5,31,0,1.5,8.9,CLE
2011,124,Brit Miller,25.0,3.0,5,5,14,2.8,0,3,41,0,1.7,8.5,STL
2011,125,Tony Fiammetta,25.0,3.0,4,4,4,1.0,0,3,39,0,1.8,7.3,DAL
2011,126,Lawrence Vickers,28.0,6.0,6,1,0,0.0,0,4,29,0,1.2,6.9,HOU
2011,127,Owen Schmitt,26.0,4.0,6,4,6,1.5,0,3,32,0,1.1,6.8,PHI
2011,128,Stefan Logan,30.0,3.0,9,9,32,3.6,0,1,19,0,0.7,6.1,DET
2011,129,Montell Owens,27.0,6.0,5,10,39,3.9,0,2,2,0,1.2,6.1,JAX
2011,130,Quinn Johnson,25.0,3.0,2,0,0,,0,3,30,0,3.0,6.0,TEN
2011,131,Manase Tonga,27.0,1.0,3,1,12,12.0,0,3,18,0,2.0,6.0,OAK
2011,132,Jerome Harrison,28.0,6.0,3,14,41,2.9,0,1,3,0,1.8,5.4,DET
2011,133,Chris Pressley,25.0,3.0,3,0,0,,0,3,19,0,1.6,4.9,CIN
2011,134,DaRel Scott,23.0,1.0,4,5,16,3.2,0,2,13,0,1.2,4.9,NYG
2011,135,Johnny White,23.0,1.0,4,12,38,3.2,0,1,-3,0,1.1,4.5,BUF
2011,136,Jerious Norwood,28.0,6.0,7,24,61,2.5,0,0,0,0,0.6,4.1,STL
2011,137,Brock Bolen,26.0,3.0,6,2,14,7.0,0,2,6,0,0.7,4.0,JAX
2011,138,Bilal Powell,23.0,1.0,2,13,21,1.6,0,1,7,0,1.9,3.8,NYJ
2011,139,Chauncey Washington,26.0,4.0,1,1,-1,-1.0,0,2,13,0,3.2,3.2,DAL
2011,140,Eddie Williams,24.0,3.0,2,2,2,1.0,0,1,17,0,1.4,2.9,SEA
2011,141,Mike Cox,26.0,4.0,1,0,0,,0,2,8,0,2.8,2.8,ATL
2011,142,Alex Green,22.0,1.0,2,3,11,3.7,0,1,6,0,1.4,2.7,GB
2011,143,DuJuan Harris,23.0,1.0,1,3,12,4.0,0,1,4,0,2.6,2.6,JAX
2011,144,Thomas Clayton,27.0,5.0,3,8,12,1.5,0,1,3,0,0.8,2.5,CLE
2011,145,Mike Sellers,36.0,14.0,2,0,0,,0,1,15,0,1.2,2.5,WAS
2011,146,Josh Vaughan,25.0,2.0,1,7,24,3.4,0,0,0,0,2.4,2.4,CAR
2011,147,Reagan Mauia,27.0,5.0,1,0,0,,0,1,12,0,2.2,2.2,ARI
2011,148,Aaron Brown,26.0,3.0,1,1,0,0.0,0,1,9,0,1.9,1.9,DET
2011,149,Shaun Chapas,23.0,1.0,1,0,0,,0,1,9,0,1.9,1.9,DAL
2011,150,Ryan Mahaffey,24.0,1.0,1,0,0,,0,1,5,0,1.5,1.5,IND
2011,151,Cedric Peerman,25.0,3.0,2,3,15,5.0,0,0,0,0,0.8,1.5,CIN
2011,152,Mike Goodson,24.0,3.0,2,0,0,,0,1,4,0,0.7,1.4,CAR
2011,153,Corey McIntyre,32.0,7.0,1,0,0,,0,1,4,0,1.4,1.4,BUF
2011,154,Anthony Allen,23.0,1.0,1,3,8,2.7,0,0,0,0,0.8,0.8,BAL
2011,155,Larry Johnson,32.0,9.0,1,1,2,2.0,0,0,0,0,0.2,0.2,MIA
2011,156,Armond Smith,25.0,1.0,2,3,2,0.7,0,0,0,0,0.1,0.2,CLE
2012,1,Adrian Peterson,27.0,6.0,16,348,2097,6.0,12,40,217,1,21.8,349.4,MIN
2012,2,Doug Martin,23.0,1.0,16,319,1454,4.6,11,49,472,1,19.6,313.6,TB
2012,3,Arian Foster,26.0,4.0,16,351,1411,4.0,15,40,217,2,19.0,304.8,HOU
2012,4,Ray Rice,25.0,5.0,16,257,1143,4.4,9,61,478,1,17.7,283.1,BAL
2012,5,Marshawn Lynch,26.0,6.0,16,315,1590,5.0,11,23,196,1,17.1,273.6,SEA
2012,6,C.J. Spiller,25.0,3.0,16,207,1244,6.0,6,43,459,2,16.3,261.3,BUF
2012,7,Alfred Morris,24.0,1.0,16,335,1606,4.8,13,11,77,0,16.1,257.3,WAS
2012,8,Trent Richardson,22.0,1.0,15,267,950,3.6,11,51,367,1,17.0,254.7,CLE
2012,9,Jamaal Charles,26.0,5.0,16,284,1513,5.3,5,36,236,1,15.4,246.9,KC
2012,10,Frank Gore,29.0,8.0,16,259,1212,4.7,8,28,234,1,14.2,226.6,SF
2012,11,Matt Forte,27.0,5.0,15,248,1094,4.4,5,44,340,1,14.9,223.4,CHI
2012,12,Chris Johnson,27.0,5.0,16,276,1243,4.5,6,36,226,0,13.7,218.9,TEN
2012,13,Darren Sproles,29.0,8.0,13,48,244,5.1,1,75,667,7,16.5,214.1,NO
2012,14,Reggie Bush,27.0,7.0,16,227,986,4.3,6,35,292,2,13.2,210.8,MIA
2012,15,Stevan Ridley,23.0,2.0,16,290,1263,4.4,12,6,51,0,13.1,209.4,NE
2012,16,LeSean McCoy,24.0,4.0,12,200,840,4.2,2,54,373,3,17.1,205.3,PHI
2012,17,Steven Jackson,29.0,9.0,16,257,1042,4.1,4,38,321,0,12.4,198.3,STL
2012,18,Mikel Leshoure,22.0,2.0,14,215,798,3.7,9,34,214,0,13.5,189.2,DET
2012,19,Shonn Greene,27.0,4.0,16,276,1063,3.9,8,19,151,0,11.8,188.4,NYJ
2012,20,Ahmad Bradshaw,26.0,6.0,14,221,1015,4.6,6,23,245,0,13.2,185.0,NYG
2012,21,Michael Turner,30.0,9.0,16,223,803,3.6,10,19,128,1,11.1,178.1,ATL
2012,22,BenJarvus Green-Ellis,27.0,5.0,15,278,1094,3.9,6,22,104,0,11.9,177.8,CIN
2012,23,Joique Bell,26.0,3.0,16,82,414,5.0,3,52,485,0,10.0,159.9,DET
2012,24,Danny Woodhead,27.0,5.0,15,76,301,4.0,4,40,446,3,10.4,156.7,NE
2012,25,Darren McFadden,25.0,5.0,12,216,707,3.3,2,42,258,1,13.0,156.5,OAK
2012,26,DeMarco Murray,24.0,2.0,10,161,663,4.1,4,34,247,0,14.9,149.0,DAL
2012,27,DeAngelo Williams,29.0,7.0,16,173,737,4.3,5,13,187,2,9.2,147.4,CAR
2012,28,Willis McGahee,31.0,9.0,10,167,731,4.4,4,26,221,0,14.5,145.2,DEN
2012,29,Jacquizz Rodgers,22.0,2.0,16,94,362,3.9,1,53,402,1,8.8,141.4,ATL
2012,30,Ryan Mathews,25.0,3.0,12,184,707,3.8,1,39,252,0,11.7,140.9,SD
2012,31,Marcel Reece,27.0,5.0,15,59,271,4.6,0,52,496,1,9.0,134.7,OAK
2012,32,Pierre Thomas,28.0,6.0,15,105,473,4.5,1,39,354,1,8.9,133.7,NO
2012,33,Vick Ballard,22.0,1.0,16,211,814,3.9,2,17,152,1,8.2,131.6,IND
2012,34,Fred Jackson,31.0,6.0,10,115,437,3.8,3,34,217,1,12.3,123.4,BUF
2012,35,Felix Jones,25.0,5.0,16,111,402,3.6,3,26,266,2,7.7,122.8,DAL
2012,36,Knowshon Moreno,25.0,4.0,8,139,528,3.8,4,21,167,0,14.3,114.5,DEN
2012,37,Mike Tolbert,27.0,5.0,16,54,183,3.4,7,27,268,0,7.1,114.1,CAR
2012,38,Dexter McCluster,24.0,3.0,15,12,70,5.8,0,52,452,1,7.3,110.2,KC
2012,39,Ronnie Brown,31.0,8.0,14,46,220,4.8,0,49,371,0,7.7,108.1,SD
2012,40,Andre Brown,26.0,4.0,8,73,385,5.3,8,12,86,0,13.4,107.1,NYG
2012,41,Jonathan Dwyer,23.0,3.0,13,156,623,4.0,2,18,106,0,7.9,102.9,PIT
2012,42,Mark Ingram II,23.0,2.0,16,156,602,3.9,5,6,29,0,6.2,99.1,NO
2012,43,Bryce Brown,21.0,1.0,16,115,564,4.9,4,13,56,0,6.2,99.0,PHI
2012,44,Bilal Powell,24.0,2.0,14,110,437,4.0,4,17,140,0,7.0,98.7,NYJ
2012,45,Isaac Redman,28.0,4.0,14,110,410,3.7,2,19,244,0,6.9,96.4,PIT
2012,46,Michael Bush,28.0,6.0,13,114,411,3.6,5,9,83,0,6.8,88.4,CHI
2012,47,Daryl Richardson,22.0,1.0,16,98,475,4.8,0,24,163,0,5.5,87.8,STL
2012,48,LaRod Stephens-Howling,25.0,4.0,14,111,357,3.2,4,17,106,0,6.2,87.3,ARI
2012,49,Daniel Thomas,25.0,2.0,12,91,325,3.6,4,15,156,0,7.3,87.1,MIA
2012,50,Jackie Battle,29.0,6.0,14,95,311,3.3,3,15,108,1,5.8,80.9,SD
2012,51,Jonathan Stewart,25.0,5.0,9,93,336,3.6,1,17,157,1,8.7,78.3,CAR
2012,52,Alex Green,23.0,2.0,11,134,456,3.4,0,19,133,0,7.1,77.9,GB
2012,53,Maurice Jones-Drew,27.0,7.0,6,86,414,4.8,1,14,86,1,12.7,76.0,JAX
2012,54,Shaun Draughn,25.0,1.0,14,59,233,3.9,2,24,158,0,5.4,75.1,KC
2012,55,David Wilson,21.0,1.0,14,71,358,5.0,4,4,34,1,5.2,73.2,NYG
2012,56,Robert Turbin,23.0,1.0,15,80,354,4.4,0,19,181,0,4.8,72.5,SEA
2012,57,Rashad Jennings,27.0,4.0,10,101,283,2.8,2,19,130,0,7.2,72.3,JAX
2012,58,Shane Vereen,23.0,2.0,11,62,251,4.0,3,8,149,1,6.5,72.0,NE
2012,59,Bernard Pierce,21.0,1.0,15,108,532,4.9,1,7,47,0,4.7,70.9,BAL
2012,60,Donald Brown,25.0,4.0,10,108,417,3.9,1,9,93,0,6.6,66.0,IND
2012,61,Kendall Hunter,24.0,2.0,11,72,371,5.2,2,9,60,0,5.8,64.1,SF
2012,62,Mike Goodson,25.0,4.0,11,35,221,6.3,0,16,195,1,5.8,63.6,OAK
2012,63,Jason Snelling,29.0,6.0,16,18,63,3.5,0,31,203,1,4.0,63.6,ATL
2012,64,Toby Gerhart,25.0,3.0,15,50,169,3.4,1,20,155,0,3.9,58.4,MIN
2012,65,Chris Wells,24.0,4.0,8,88,234,2.7,5,1,24,0,7.1,56.8,ARI
2012,66,Ben Tate,24.0,3.0,11,65,279,4.3,2,11,49,0,5.1,55.8,HOU
2012,67,Ronnie Hillman,21.0,1.0,14,84,327,3.9,1,10,62,0,3.9,54.9,DEN
2012,68,Cedric Benson,30.0,8.0,5,71,248,3.5,1,14,97,0,10.9,54.5,GB
2012,69,William Powell,24.0,1.0,12,59,216,3.7,0,19,132,0,4.5,53.8,ARI
2012,70,Peyton Hillis,26.0,5.0,13,85,309,3.6,1,10,62,0,4.1,53.1,KC
2012,71,Justin Forsett,27.0,5.0,11,63,375,6.0,1,3,38,0,4.6,50.3,HOU
2012,72,Cedric Peerman,26.0,4.0,10,36,258,7.2,1,9,85,0,4.9,49.3,CIN
2012,73,Evan Royster,25.0,2.0,15,23,88,3.8,2,15,109,0,3.1,46.7,WAS
2012,74,Montell Owens,28.0,7.0,5,42,209,5.0,1,8,113,0,9.2,46.2,JAX
2012,75,Chris Ogbonnaya,26.0,4.0,11,8,30,3.8,0,24,187,0,4.2,45.7,CLE
2012,76,Vonta Leach,31.0,9.0,14,9,32,3.6,1,21,143,0,3.2,44.5,BAL
2012,77,Kevin Smith,26.0,5.0,9,37,134,3.6,1,10,79,1,4.8,43.3,DET
2012,78,Brandon Bolden,22.0,1.0,8,56,274,4.9,2,2,11,0,5.3,42.5,NE
2012,79,Michael Robinson,29.0,7.0,11,12,49,4.1,0,13,126,2,3.9,42.5,SEA
2012,80,Chris Rainey,24.0,1.0,14,26,102,3.9,2,14,60,0,3.0,42.2,PIT
2012,81,John Kuhn,30.0,7.0,12,23,63,2.7,1,15,148,0,3.5,42.1,GB
2012,82,Lamar Miller,21.0,1.0,9,51,250,4.9,1,6,45,0,4.6,41.5,MIA
2012,83,Lance Ball,27.0,3.0,10,42,158,3.8,1,7,61,1,4.1,40.9,DEN
2012,84,James Starks,26.0,3.0,6,71,255,3.6,1,4,31,0,6.4,38.6,GB
2012,85,Rashard Mendenhall,25.0,5.0,6,52,195,3.8,1,8,49,0,6.4,38.4,PIT
2012,86,Jorvorskie Lane,25.0,4.0,12,13,13,1.0,2,11,79,1,3.2,38.2,MIA
2012,87,Chris Ivory,24.0,3.0,6,40,217,5.4,2,2,15,0,6.2,37.2,NO
2012,88,Darrel Young,25.0,3.0,10,14,60,4.3,0,8,109,2,3.7,36.9,WAS
2012,89,Montario Hardesty,25.0,3.0,10,65,271,4.2,1,2,16,0,3.7,36.7,CLE
2012,90,Will Johnson,24.0,1.0,12,2,7,3.5,0,14,125,1,2.8,33.2,PIT
2012,91,Jed Collins,26.0,3.0,11,0,0,,0,14,70,2,3.0,33.0,NO
2012,92,Delone Carter,25.0,2.0,7,32,122,3.8,3,1,13,0,4.6,32.5,IND
2012,93,DuJuan Harris,24.0,2.0,4,34,157,4.6,2,2,17,0,7.8,31.4,GB
2012,94,Curtis Brinkley,27.0,3.0,6,39,115,2.9,0,12,77,0,5.2,31.2,SD
2012,95,Tashard Choice,28.0,5.0,8,47,193,4.1,1,4,9,0,3.8,30.2,BUF
2012,96,Ryan Grant,30.0,8.0,5,32,132,4.1,2,1,34,0,5.9,29.6,
2012,97,Danny Ware,27.0,6.0,14,11,51,4.6,0,14,100,0,2.1,29.1,TB
2012,98,LeGarrette Blount,26.0,3.0,10,41,151,3.7,2,1,2,0,2.8,28.3,TB
2012,99,Brian Leonard,28.0,6.0,12,33,106,3.2,0,11,67,0,2.4,28.3,CIN
2012,100,Ryan Williams,22.0,2.0,5,58,164,2.8,0,7,44,0,5.6,27.8,ARI
2012,101,Jalen Parmele,27.0,5.0,7,40,143,3.6,0,7,60,0,3.9,27.3,JAX
2012,102,Lawrence Vickers,29.0,7.0,11,3,11,3.7,0,13,104,0,2.2,24.5,DAL
2012,103,Jeremy Stewart,23.0,1.0,4,25,101,4.0,0,8,62,0,6.1,24.3,OAK
2012,104,Henry Hynoski,24.0,2.0,12,5,20,4.0,0,11,50,1,2.0,24.0,NYG
2012,105,Jamie Harper,23.0,2.0,6,19,30,1.6,3,1,8,0,3.8,22.8,TEN
2012,106,Armando Allen,23.0,2.0,9,27,124,4.6,1,2,16,0,2.4,22.0,CHI
2012,107,Jacob Hester,27.0,5.0,3,17,81,4.8,2,1,7,0,7.3,21.8,DEN
2012,108,Mewelde Moore,30.0,9.0,9,13,20,1.5,0,6,77,1,2.4,21.7,IND
2012,109,Leon Washington,30.0,7.0,11,23,83,3.6,1,4,31,0,1.9,21.4,SEA
2012,110,Joe McKnight,24.0,3.0,12,30,179,6.0,0,1,18,0,1.7,20.7,NYJ
2012,111,Anthony Dixon,25.0,3.0,8,21,78,3.7,2,0,0,0,2.5,19.8,SF
2012,112,Stanley Havili,25.0,2.0,9,6,22,3.7,1,7,43,0,2.2,19.5,PHI
2012,113,LaMichael James,23.0,1.0,4,27,125,4.6,0,3,29,0,4.6,18.4,SF
2012,114,Greg Jones,31.0,9.0,8,5,8,1.6,0,11,64,0,2.3,18.2,JAX
2012,115,Baron Batch,25.0,2.0,8,25,49,2.0,1,4,31,0,2.2,18.0,PIT
2012,116,Dion Lewis,22.0,2.0,6,13,69,5.3,1,2,24,0,2.9,17.3,PHI
2012,117,Lance Dunbar,22.0,1.0,6,21,75,3.6,0,6,33,0,2.8,16.8,DAL
2012,118,Anthony Allen,24.0,2.0,6,16,61,3.8,1,2,12,0,2.6,15.3,BAL
2012,119,LeRon McClain,28.0,6.0,9,14,42,3.0,0,8,29,0,1.7,15.1,SD
2012,120,Darius Reynaud,27.0,5.0,9,16,33,2.1,0,6,52,0,1.6,14.5,TEN
2012,121,Keith Toston,25.0,3.0,1,17,74,4.4,0,3,41,0,14.5,14.5,JAX
2012,122,Phillip Tanner,24.0,2.0,5,25,61,2.4,0,4,41,0,2.8,14.2,DAL
2012,123,Roy Helu,24.0,2.0,3,2,2,1.0,0,7,45,0,3.9,11.7,WAS
2012,124,Kahlil Bell,26.0,4.0,5,29,76,2.6,0,2,13,0,2.2,10.9,
2012,125,Stefan Logan,31.0,4.0,5,3,17,5.7,0,6,28,0,2.1,10.5,DET
2012,126,Isaiah Pead,23.0,1.0,8,10,54,5.4,0,3,16,0,1.2,10.0,STL
2012,127,Travaris Cadet,23.0,1.0,4,1,5,5.0,0,5,44,0,2.5,9.9,NO
2012,128,Lex Hilliard,28.0,5.0,8,9,33,3.7,0,4,23,0,1.2,9.6,
2012,129,Quinn Johnson,26.0,4.0,9,4,5,1.3,0,5,40,0,1.1,9.5,TEN
2012,130,Brandon Jackson,27.0,6.0,2,8,54,6.8,0,2,20,0,4.7,9.4,CLE
2012,131,Richard Murphy,26.0,1.0,4,23,92,4.0,0,0,0,0,2.3,9.2,JAX
2012,132,Anthony Sherman,24.0,2.0,6,0,0,,0,5,39,0,1.5,8.9,ARI
2012,133,Cyrus Gray,23.0,1.0,4,7,44,6.3,0,2,18,0,2.0,8.2,KC
2012,134,Chris Pressley,26.0,4.0,2,0,0,,0,1,1,1,3.6,7.1,CIN
2012,135,Jerome Felton,26.0,5.0,4,0,0,,0,3,35,0,1.6,6.5,MIN
2012,136,Evan Rodriguez,24.0,1.0,7,0,0,,0,4,21,0,0.9,6.1,CHI
2012,137,Javon Ringer,25.0,4.0,2,2,14,7.0,0,3,12,0,2.8,5.6,TEN
2012,138,Mike Cox,27.0,5.0,3,0,0,,0,3,22,0,1.7,5.2,ATL
2012,139,Taiwan Jones,24.0,2.0,3,6,21,3.5,0,2,11,0,1.7,5.2,OAK
2012,140,Nate Eachus,22.0,1.0,1,5,18,3.6,0,1,19,0,4.7,4.7,KC
2012,141,Kregg Lumpkin,28.0,5.0,2,9,42,4.7,0,0,0,0,2.1,4.2,NYG
2012,142,Alfonso Smith,25.0,3.0,2,0,0,,0,2,21,0,2.0,4.1,ARI
2012,143,Bernard Scott,28.0,4.0,2,8,35,4.4,0,0,0,0,1.8,3.5,CIN
2012,144,Johnny White,24.0,2.0,3,8,34,4.3,0,0,0,0,1.1,3.4,BUF
2012,145,Jonathan Grimes,23.0,1.0,2,2,6,3.0,0,2,7,0,1.6,3.3,NYJ
2012,146,Keiland Williams,26.0,3.0,3,2,3,1.5,0,2,9,0,1.1,3.2,DET
2012,147,Matt Asiata,25.0,1.0,3,3,9,3.0,0,1,2,0,0.7,2.1,MIN
2012,148,Chris Gronkowski,26.0,3.0,1,0,0,,0,1,11,0,2.1,2.1,DEN
2012,149,Corey McIntyre,33.0,8.0,1,0,0,,0,1,9,0,1.9,1.9,BUF
2012,150,Collin Mooney,26.0,1.0,1,5,19,3.8,0,0,0,0,1.9,1.9,TEN
2012,151,Robert Hughes,23.0,1.0,2,1,5,5.0,0,1,3,0,0.9,1.8,IND
2012,152,Lousaka Polite,31.0,9.0,3,0,0,,0,1,8,0,0.6,1.8,ATL
2012,153,Jordan Todman,22.0,2.0,1,3,8,2.7,0,1,0,0,1.8,1.8,JAX
2012,154,Shaun Chapas,24.0,2.0,2,0,0,,0,1,6,0,0.8,1.6,DET
2012,155,DaRel Scott,24.0,2.0,1,6,9,1.5,0,0,0,0,0.9,0.9,NYG
2012,156,Brandon Jacobs,30.0,8.0,2,5,7,1.4,0,0,0,0,0.4,0.7,SF
2012,157,Dan Herron,23.0,1.0,2,4,5,1.3,0,0,0,0,0.2,0.5,CIN
2012,158,Owen Schmitt,27.0,5.0,2,2,1,0.5,0,0,0,0,0.0,0.1,OAK
2012,159,John Conner,25.0,3.0,2,0,0,,0,0,0,0,0.0,0.0,
2012,160,Patrick DiMarco,23.0,1.0,1,0,0,,0,0,0,0,0.0,0.0,KC
2012,161,Owen Marecic,24.0,2.0,3,0,0,,0,0,0,0,0.0,0.0,CLE
2012,162,Brit Miller,26.0,4.0,3,0,0,,0,0,0,0,0.0,0.0,STL
2012,163,Antone Smith,27.0,4.0,1,0,0,,0,0,0,0,0.0,0.0,ATL
2012,164,Armond Smith,26.0,2.0,1,3,0,0.0,0,0,0,0,0.0,0.0,CAR
2013,1,Jamaal Charles,27.0,6.0,15,259,1288,5.0,12,70,693,7,25.5,382.1,KC
2013,2,Matt Forte,28.0,6.0,16,288,1341,4.7,9,75,592,3,21.3,340.3,CHI
2013,3,LeSean McCoy,25.0,5.0,16,314,1607,5.1,9,52,540,2,20.8,332.7,PHI
2013,4,Knowshon Moreno,26.0,5.0,16,242,1039,4.3,10,60,548,3,18.5,296.7,DEN
2013,5,Marshawn Lynch,27.0,7.0,16,301,1257,4.2,12,36,316,2,17.3,277.3,SEA
2013,6,DeMarco Murray,25.0,3.0,14,217,1124,5.2,9,53,348,1,18.6,260.2,DAL
2013,7,Reggie Bush,28.0,8.0,14,223,1006,4.5,4,54,506,3,17.7,247.2,DET
2013,8,Eddie Lacy,22.0,1.0,15,284,1178,4.1,11,35,257,0,16.3,244.5,GB
2013,9,Chris Johnson,28.0,6.0,16,279,1077,3.9,6,42,345,4,15.3,244.2,TEN
2013,10,Adrian Peterson,28.0,7.0,14,279,1266,4.5,10,29,171,1,17.0,238.7,MIN
2013,11,Fred Jackson,32.0,7.0,16,207,896,4.3,9,46,375,1,14.6,233.1,BUF
2013,12,Danny Woodhead,28.0,6.0,16,106,425,4.0,2,76,605,6,14.2,227.0,SD
2013,13,Giovani Bernard,22.0,1.0,16,170,695,4.1,5,56,514,3,14.1,224.9,CIN
2013,14,Joique Bell,27.0,4.0,16,166,650,3.9,8,53,547,0,13.8,220.7,DET
2013,15,Le'Veon Bell,21.0,1.0,13,244,860,3.5,8,45,408,0,16.9,219.8,PIT
2013,16,Pierre Thomas,29.0,7.0,16,147,549,3.7,2,77,513,3,13.3,213.2,NO
2013,17,Ryan Mathews,26.0,4.0,16,285,1255,4.4,6,26,189,1,13.3,212.4,SD
2013,18,Frank Gore,30.0,9.0,16,276,1128,4.1,9,16,141,0,12.3,196.9,SF
2013,19,Maurice Jones-Drew,28.0,8.0,15,235,803,3.4,5,43,314,0,12.6,189.0,JAX
2013,20,Alfred Morris,25.0,2.0,16,276,1275,4.6,7,9,78,0,11.6,186.3,WAS
2013,21,Zac Stacy,22.0,1.0,13,250,973,3.9,7,26,141,1,14.3,185.4,STL
2013,22,Ray Rice,26.0,6.0,15,214,660,3.1,4,58,321,0,12.0,180.1,BAL
2013,23,Darren Sproles,30.0,9.0,15,53,220,4.2,2,71,604,2,11.8,177.4,NO
2013,24,Rashad Jennings,28.0,5.0,15,164,733,4.5,6,36,292,0,11.6,174.5,OAK
2013,25,DeAngelo Williams,30.0,8.0,15,201,843,4.2,3,26,333,1,11.2,167.6,CAR
2013,26,Andre Ellington,24.0,1.0,15,117,652,5.6,3,39,371,1,11.0,165.3,ARI
2013,27,C.J. Spiller,26.0,4.0,15,201,927,4.6,2,34,197,0,10.6,158.4,BUF
2013,28,Donald Brown,26.0,5.0,15,102,537,5.3,6,27,214,2,10.0,150.1,IND
